id,evidence_fragment_id,claim_id,target_type,target_id,effect_direction,weight,context_scope,created_at,notes
EVL-000839,EVD-000755,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000840,EVD-000756,,hypothesis,HYP-0008,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000841,EVD-000757,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000842,EVD-000758,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000843,EVD-000759,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000844,EVD-000760,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000845,EVD-000761,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000846,EVD-000762,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000847,EVD-000763,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000848,EVD-000764,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000849,EVD-000765,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000850,EVD-000766,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000851,EVD-000767,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000852,EVD-000768,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000853,EVD-000769,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000854,EVD-000770,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000855,EVD-000771,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000856,EVD-000772,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000857,EVD-000773,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000858,EVD-000774,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000859,EVD-000775,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000860,EVD-000776,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000861,EVD-000777,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000862,EVD-000778,,hypothesis,HYP-0010,unclear,,,2026-04-24T17:07:31+00:00,
EVL-000863,EVD-000779,,intervention,INT-0001,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000864,EVD-000780,,intervention,INT-0001,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000865,EVD-000781,,intervention,INT-0001,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000866,EVD-000782,,intervention,INT-0001,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000867,EVD-000783,,intervention,INT-0001,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000868,EVD-000784,,intervention,INT-0001,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000869,EVD-000785,,intervention,INT-0001,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000870,EVD-000786,,intervention,INT-0001,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000871,EVD-000787,,intervention,INT-0001,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000872,EVD-000788,,intervention,INT-0001,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000873,EVD-000789,,intervention,INT-0001,unclear,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000874,EVD-000790,,intervention,INT-0001,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000875,EVD-000791,,intervention,INT-0001,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000876,EVD-000792,,intervention,INT-0001,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000877,EVD-000793,,intervention,INT-0001,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000878,EVD-000794,,intervention,INT-0001,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000879,EVD-000795,,intervention,INT-0002,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000880,EVD-000796,,intervention,INT-0002,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000881,EVD-000797,,intervention,INT-0002,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000882,EVD-000798,,intervention,INT-0002,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000883,EVD-000799,,intervention,INT-0002,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000884,EVD-000800,,intervention,INT-0002,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000885,EVD-000801,,intervention,INT-0002,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000886,EVD-000802,,intervention,INT-0002,unclear,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000887,EVD-000803,,intervention,INT-0002,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000888,EVD-000804,,intervention,INT-0002,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000889,EVD-000805,,intervention,INT-0002,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000890,EVD-000806,,intervention,INT-0002,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000891,EVD-000807,,intervention,INT-0002,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000892,EVD-000808,,intervention,INT-0002,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000893,EVD-000809,,intervention,INT-0002,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000894,EVD-000810,,intervention,INT-0002,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000895,EVD-000811,,intervention,INT-0003,negative,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000896,EVD-000812,,intervention,INT-0003,negative,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000897,EVD-000813,,intervention,INT-0003,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000898,EVD-000814,,intervention,INT-0003,unclear,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000899,EVD-000815,,intervention,INT-0003,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000900,EVD-000816,,intervention,INT-0003,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000901,EVD-000817,,intervention,INT-0003,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000902,EVD-000818,,intervention,INT-0003,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000903,EVD-000819,,intervention,INT-0003,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000904,EVD-000820,,intervention,INT-0003,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000905,EVD-000821,,intervention,INT-0003,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000906,EVD-000822,,intervention,INT-0003,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000907,EVD-000823,,intervention,INT-0003,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000908,EVD-000824,,intervention,INT-0004,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000909,EVD-000825,,intervention,INT-0004,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000910,EVD-000826,,intervention,INT-0004,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000911,EVD-000827,,intervention,INT-0004,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000912,EVD-000828,,intervention,INT-0005,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000913,EVD-000829,,intervention,INT-0005,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000914,EVD-000830,,intervention,INT-0005,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000915,EVD-000831,,intervention,INT-0005,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000916,EVD-000832,,intervention,INT-0006,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000917,EVD-000833,,intervention,INT-0006,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000918,EVD-000834,,intervention,INT-0006,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000919,EVD-000835,,intervention,INT-0006,negative,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000920,EVD-000836,,intervention,INT-0006,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000921,EVD-000837,,intervention,INT-0006,negative,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000922,EVD-000838,,intervention,INT-0006,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000923,EVD-000839,,intervention,INT-0006,negative,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000924,EVD-000840,,intervention,INT-0007,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000925,EVD-000841,,intervention,INT-0007,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000926,EVD-000842,,intervention,INT-0007,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000927,EVD-000843,,intervention,INT-0007,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000928,EVD-000844,,intervention,INT-0007,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000929,EVD-000845,,intervention,INT-0007,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000930,EVD-000846,,intervention,INT-0007,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000931,EVD-000847,,intervention,INT-0008,negative,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000932,EVD-000848,,intervention,INT-0008,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000933,EVD-000849,,intervention,INT-0008,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000934,EVD-000850,,intervention,INT-0008,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000935,EVD-000851,,intervention,INT-0008,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000936,EVD-000852,,intervention,INT-0008,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000937,EVD-000853,,intervention,INT-0008,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000938,EVD-000854,,intervention,INT-0008,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000939,EVD-000855,,intervention,INT-0008,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000940,EVD-000856,,intervention,INT-0011,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000941,EVD-000857,,intervention,INT-0011,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000942,EVD-000858,,intervention,INT-0011,negative,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000943,EVD-000859,,intervention,INT-0011,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000944,EVD-000860,,intervention,INT-0013,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000945,EVD-000861,,intervention,INT-0013,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000946,EVD-000862,,intervention,INT-0013,negative,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000947,EVD-000863,,intervention,INT-0013,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000948,EVD-000864,,intervention,INT-0013,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000949,EVD-000865,,intervention,INT-0013,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000950,EVD-000866,,intervention,INT-0013,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000951,EVD-000867,,intervention,INT-0013,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000952,EVD-000868,,intervention,INT-0013,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000953,EVD-000869,,intervention,INT-0013,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000954,EVD-000870,,intervention,INT-0013,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000955,EVD-000871,,intervention,INT-0013,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000956,EVD-000872,,intervention,INT-0013,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000957,EVD-000873,,intervention,INT-0013,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000958,EVD-000874,,intervention,INT-0013,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000959,EVD-000875,,intervention,INT-0013,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000960,EVD-000876,,intervention,INT-0014,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000961,EVD-000877,,intervention,INT-0014,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000962,EVD-000878,,intervention,INT-0014,negative,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000963,EVD-000879,,intervention,INT-0014,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000964,EVD-000880,,intervention,INT-0014,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000965,EVD-000881,,intervention,INT-0014,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000966,EVD-000882,,intervention,INT-0014,negative,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000967,EVD-000883,,intervention,INT-0014,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000968,EVD-000884,,intervention,INT-0015,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000969,EVD-000885,,intervention,INT-0015,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000970,EVD-000886,,intervention,INT-0015,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000971,EVD-000887,,intervention,INT-0015,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000972,EVD-000888,,intervention,INT-0015,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000973,EVD-000889,,intervention,INT-0015,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000974,EVD-000890,,intervention,INT-0015,negative,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000975,EVD-000891,,intervention,INT-0015,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000976,EVD-000892,,intervention,INT-0015,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000977,EVD-000893,,intervention,INT-0015,negative,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000978,EVD-000894,,intervention,INT-0016,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000979,EVD-000895,,intervention,INT-0016,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000980,EVD-000896,,intervention,INT-0016,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000981,EVD-000897,,intervention,INT-0016,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000982,EVD-000898,,intervention,INT-0016,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000983,EVD-000899,,intervention,INT-0016,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000984,EVD-000900,,intervention,INT-0016,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000985,EVD-000901,,intervention,INT-0016,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000986,EVD-000902,,intervention,INT-0016,mixed,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000987,EVD-000903,,intervention,INT-0016,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000988,EVD-000904,,intervention,INT-0016,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000989,EVD-000905,,intervention,INT-0016,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000990,EVD-000906,,intervention,INT-0023,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000991,EVD-000907,,intervention,INT-0023,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000992,EVD-000908,,intervention,INT-0023,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000993,EVD-000909,,intervention,INT-0023,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000994,EVD-000910,,intervention,INT-0023,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-000995,EVD-000911,,intervention,INT-0023,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000996,EVD-000912,,intervention,INT-0023,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000997,EVD-000913,,intervention,INT-0027,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000998,EVD-000914,,intervention,INT-0027,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-000999,EVD-000915,,intervention,INT-0030,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001000,EVD-000916,,intervention,INT-0030,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001001,EVD-000917,,intervention,INT-0030,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001002,EVD-000918,,intervention,INT-0030,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001003,EVD-000919,,intervention,INT-0030,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001004,EVD-000920,,intervention,INT-0030,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001005,EVD-000921,,intervention,INT-0030,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001006,EVD-000922,,intervention,INT-0030,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001007,EVD-000923,,intervention,INT-0030,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001008,EVD-000924,,intervention,INT-0030,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001009,EVD-000925,,intervention,INT-0030,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001010,EVD-000926,,intervention,INT-0030,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001011,EVD-000927,,intervention,INT-0035,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001012,EVD-000928,,intervention,INT-0035,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001013,EVD-000929,,intervention,INT-0036,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001014,EVD-000930,,intervention,INT-0036,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001015,EVD-000931,,intervention,INT-0037,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001016,EVD-000932,,intervention,INT-0037,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001017,EVD-000933,,intervention,INT-0037,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001018,EVD-000934,,intervention,INT-0037,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001019,EVD-000935,,intervention,INT-0037,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001020,EVD-000936,,intervention,INT-0037,negative,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001021,EVD-000937,,intervention,INT-0037,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001022,EVD-000938,,intervention,INT-0037,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001023,EVD-000939,,intervention,INT-0037,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001024,EVD-000940,,intervention,INT-0037,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001025,EVD-000941,,intervention,INT-0037,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001026,EVD-000942,,intervention,INT-0037,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001027,EVD-000943,,intervention,INT-0037,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001028,EVD-000944,,intervention,INT-0041,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001029,EVD-000945,,intervention,INT-0041,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001030,EVD-000946,,intervention,INT-0041,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001031,EVD-000947,,intervention,INT-0041,negative,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001032,EVD-000948,,intervention,INT-0041,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001033,EVD-000949,,intervention,INT-0041,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001034,EVD-000950,,intervention,INT-0041,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001035,EVD-000951,,intervention,INT-0041,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001036,EVD-000952,,intervention,INT-0046,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001037,EVD-000953,,intervention,INT-0046,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001038,EVD-000954,,intervention,INT-0046,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001039,EVD-000955,,intervention,INT-0046,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001040,EVD-000956,,intervention,INT-0046,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001041,EVD-000957,,intervention,INT-0046,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001042,EVD-000958,,intervention,INT-0046,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001043,EVD-000959,,intervention,INT-0046,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001044,EVD-000960,,intervention,INT-0046,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001045,EVD-000961,,intervention,INT-0046,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001046,EVD-000962,,intervention,INT-0046,negative,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001047,EVD-000963,,intervention,INT-0046,positive,,reporter=patient,2026-04-24T17:07:31+00:00,
EVL-001048,EVD-000964,,intervention,INT-0046,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001049,EVD-000965,,intervention,INT-0046,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001050,EVD-000966,,intervention,INT-0046,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001051,EVD-000967,,intervention,INT-0046,positive,,reporter=parent,2026-04-24T17:07:31+00:00,
EVL-001052,EVD-000968,,intervention,INT-0001,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001053,EVD-000969,,intervention,INT-0001,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001054,EVD-000970,,intervention,INT-0001,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001055,EVD-000971,,intervention,INT-0001,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001056,EVD-000972,,intervention,INT-0001,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001057,EVD-000973,,intervention,INT-0001,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001058,EVD-000974,,intervention,INT-0001,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001059,EVD-000975,,intervention,INT-0001,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001060,EVD-000976,,intervention,INT-0001,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001061,EVD-000977,,intervention,INT-0001,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001062,EVD-000978,,intervention,INT-0001,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001063,EVD-000979,,intervention,INT-0001,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001064,EVD-000980,,intervention,INT-0001,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001065,EVD-000981,,intervention,INT-0001,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001066,EVD-000982,,intervention,INT-0001,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001067,EVD-000983,,intervention,INT-0002,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001068,EVD-000984,,intervention,INT-0002,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001069,EVD-000985,,intervention,INT-0002,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001070,EVD-000986,,intervention,INT-0002,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001071,EVD-000987,,intervention,INT-0002,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001072,EVD-000988,,intervention,INT-0002,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001073,EVD-000989,,intervention,INT-0002,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001074,EVD-000990,,intervention,INT-0002,positive,,reporter=researcher,2026-04-24T17:07:31+00:00,
EVL-001075,EVD-000991,,intervention,INT-0002,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001076,EVD-000992,,intervention,INT-0002,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001077,EVD-000993,,intervention,INT-0002,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001078,EVD-000994,,intervention,INT-0002,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001079,EVD-000995,,intervention,INT-0002,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001080,EVD-000996,,intervention,INT-0002,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001081,EVD-000997,,intervention,INT-0002,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001082,EVD-000998,,intervention,INT-0003,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001083,EVD-000999,,intervention,INT-0003,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001084,EVD-001000,,intervention,INT-0003,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001085,EVD-001001,,intervention,INT-0003,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001086,EVD-001002,,intervention,INT-0003,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001087,EVD-001003,,intervention,INT-0003,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001088,EVD-001004,,intervention,INT-0003,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001089,EVD-001005,,intervention,INT-0003,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001090,EVD-001006,,intervention,INT-0003,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001091,EVD-001007,,intervention,INT-0003,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001092,EVD-001008,,intervention,INT-0003,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001093,EVD-001009,,intervention,INT-0003,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001094,EVD-001010,,intervention,INT-0003,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
EVL-001095,EVD-001011,,intervention,INT-0003,positive,,reporter=clinician,2026-04-24T17:07:31+00:00,
EVL-001096,EVD-001012,,intervention,INT-0003,positive,,reporter=unknown,2026-04-24T17:07:31+00:00,
