id,node_type,node_id,alias,source,created_at
ALS-003924,source,SRC-000352,DOI:10.1007/s00213-022-06196-4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003925,source,SRC-000353,PMID:39985505,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003926,source,SRC-000353,DOI:10.1111/epi.18209,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003927,source,SRC-000354,PMID:33613289,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003928,source,SRC-000354,DOI:10.3389/fphar.2020.635763,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003929,source,SRC-000355,PMID:33536055,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003930,source,SRC-000355,DOI:10.1186/s13229-021-00420-2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003931,source,SRC-000356,PMID:34432543,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003932,source,SRC-000356,DOI:10.1089/can.2020.0154,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003933,source,SRC-000357,PMID:38385885,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003934,source,SRC-000357,DOI:10.1111/dmcn.15885,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003935,source,SRC-000358,PMID:37669572,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003936,source,SRC-000358,DOI:10.1016/j.ejpn.2023.08.005,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003937,source,SRC-000359,PMID:36194365,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003938,source,SRC-000359,DOI:10.1007/s40263-022-00955-9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003939,source,SRC-000360,PMID:38226593,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003940,source,SRC-000360,DOI:10.1080/14728214.2024.2306290,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003941,source,SRC-000361,PMID:36006807,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003942,source,SRC-000361,DOI:10.1002/14651858.CD013845.pub2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003943,source,SRC-000362,PMID:37397463,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003944,source,SRC-000362,DOI:10.3389/fnins.2023.1185737,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003945,source,SRC-000363,PMID:34093265,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003946,source,SRC-000363,DOI:10.3389/fpsyt.2021.643442,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003947,source,SRC-000364,PMID:36325164,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003948,source,SRC-000364,DOI:10.1016/j.bpsgos.2021.08.005,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003949,source,SRC-000365,PMID:27226234,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003950,source,SRC-000365,DOI:10.1038/nrdp.2016.35,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003951,source,SRC-000366,PMID:21828076,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003952,source,SRC-000366,DOI:10.1093/hmg/ddr337,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003953,source,SRC-000367,PMID:21115397,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003954,source,SRC-000367,DOI:10.1016/j.molmed.2010.10.002,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003955,source,SRC-000368,PMID:32222129,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003956,source,SRC-000368,DOI:10.3906/sag-2002-133,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003957,source,SRC-000369,PMID:25155956,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003958,source,SRC-000369,DOI:10.1016/j.neuron.2014.07.040,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003959,source,SRC-000370,PMID:35963265,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003960,source,SRC-000370,DOI:10.1016/S1474-4422(22)00213-7,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003961,source,SRC-000371,PMID:34130600,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003962,source,SRC-000371,DOI:10.1080/15548627.2021.1943177,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003963,source,SRC-000372,PMID:41820375,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003964,source,SRC-000372,DOI:10.1038/s41572-026-00688-9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003965,source,SRC-000373,PMID:41083985,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003966,source,SRC-000373,DOI:10.1186/s12951-025-03760-w,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003967,source,SRC-000374,PMID:29478616,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003968,source,SRC-000374,DOI:10.1016/B978-0-444-64076-5.00052-1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003969,source,SRC-000375,PMID:31204559,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003970,source,SRC-000375,DOI:10.1080/15548627.2019.1630224,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003971,source,SRC-000376,PMID:39676223,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003972,source,SRC-000376,DOI:10.1177/02698811241303593,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003973,source,SRC-000377,PMID:28942801,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003974,source,SRC-000377,DOI:10.1016/j.jaac.2017.08.009,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003975,source,SRC-000378,PMID:35131336,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003976,source,SRC-000378,DOI:10.1016/j.pnpbp.2022.110522,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003977,source,SRC-000379,PMID:37133558,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003978,source,SRC-000379,DOI:10.1007/s00213-023-06371-1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003979,source,SRC-000380,PMID:30274654,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003980,source,SRC-000380,DOI:10.1016/j.jaac.2018.06.019,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003981,source,SRC-000381,PMID:30365357,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003982,source,SRC-000381,DOI:10.1146/annurev-med-081117-041238,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003983,source,SRC-000382,PMID:29389748,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003984,source,SRC-000382,DOI:10.1097/WCO.0000000000000542,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003985,source,SRC-000383,PMID:35301425,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003986,source,SRC-000383,DOI:10.1038/s41380-022-01499-6,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003987,source,SRC-000384,PMID:39731733,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003988,source,SRC-000384,DOI:10.1016/j.celrep.2024.115133,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003989,source,SRC-000385,PMID:37059405,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003990,source,SRC-000385,DOI:10.1016/j.neubiorev.2023.105169,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003991,source,SRC-000386,PMID:39042682,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003992,source,SRC-000386,DOI:10.1073/pnas.2407546121,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003993,source,SRC-000387,PMID:39826825,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003994,source,SRC-000387,DOI:10.1016/j.neubiorev.2025.106019,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003995,source,SRC-000388,PMID:39092332,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003996,source,SRC-000388,DOI:10.7759/cureus.63671,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003997,source,SRC-000389,PMID:35315131,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003998,source,SRC-000389,DOI:10.1002/hup.2841,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-003999,source,SRC-000390,PMID:41032298,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004000,source,SRC-000390,DOI:10.1001/jamanetworkopen.2025.34927,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004001,source,SRC-000391,PMID:28377535,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004002,source,SRC-000391,DOI:10.1136/jmedgenet-2016-104509,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004003,source,SRC-000392,PMID:31027422,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004004,source,SRC-000392,DOI:10.1177/1362361318824103,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004005,source,SRC-000393,PMID:36918475,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004006,source,SRC-000393,DOI:10.1007/s13311-023-01360-w,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004007,source,SRC-000394,PMID:35935413,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004008,source,SRC-000394,DOI:10.3389/fpsyt.2022.898006,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004009,source,SRC-000395,PMID:26978327,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004010,source,SRC-000395,DOI:10.1089/cap.2015.0146,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004011,source,SRC-000396,PMID:39349966,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004012,source,SRC-000396,DOI:10.1038/s41380-024-02761-9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004013,source,SRC-000397,PMID:22615862,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004014,source,SRC-000397,DOI:10.1371/journal.pone.0036981,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004015,source,SRC-000398,PMID:34617108,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004016,source,SRC-000398,DOI:10.1093/nutrit/nuab073,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004017,source,SRC-000399,PMID:33026043,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004018,source,SRC-000399,DOI:10.15537/smj.2020.10.25308,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004019,source,SRC-000400,PMID:28612113,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004020,source,SRC-000400,DOI:10.1007/s00394-017-1483-2,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004021,source,SRC-000401,PMID:26418822,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004022,source,SRC-000401,DOI:10.1097/MCO.0000000000000228,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004023,source,SRC-000402,PMID:33209084,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004024,source,SRC-000402,DOI:10.5152/eurasianjmed.2020.19230,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004025,source,SRC-000403,PMID:30938835,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004026,source,SRC-000403,DOI:10.1002/14651858.CD003498.pub4,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004027,source,SRC-000404,PMID:36660995,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004028,source,SRC-000404,DOI:10.47391/JPMA.3971,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004029,source,SRC-000405,PMID:38595631,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004030,source,SRC-000405,DOI:10.4103/jpbs.jpbs_1074_23,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004031,source,SRC-000406,PMID:25311313,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004032,source,SRC-000406,DOI:10.1017/S0029665114001475,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004033,source,SRC-000407,PMID:33573238,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004034,source,SRC-000407,DOI:10.3390/nu13020470,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004035,source,SRC-000408,PMID:24789114,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004036,source,SRC-000408,DOI:10.1177/0883073814531330,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004037,source,SRC-000409,PMID:41619084,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004038,source,SRC-000409,DOI:10.1007/s11011-026-01789-w,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004039,source,SRC-000410,PMID:36584862,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004040,source,SRC-000410,DOI:10.1016/j.pnpbp.2022.110695,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004041,source,SRC-000411,PMID:38302207,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004042,source,SRC-000411,DOI:10.1016/j.psc.2023.06.013,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004043,source,SRC-000412,PMID:31982581,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004044,source,SRC-000412,DOI:10.1016/j.jaac.2019.12.007,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004045,source,SRC-000413,PMID:40138120,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004046,source,SRC-000413,DOI:10.1007/s12035-025-04809-5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004047,source,SRC-000414,PMID:36227449,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004048,source,SRC-000414,DOI:10.1007/s11920-022-01369-6,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004049,source,SRC-000415,PMID:33540815,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004050,source,SRC-000415,DOI:10.3390/ijms22031490,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004051,source,SRC-000416,PMID:38442500,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004052,source,SRC-000416,DOI:10.1016/j.smrv.2024.101913,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004053,source,SRC-000417,PMID:29096777,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004054,source,SRC-000417,DOI:10.1016/j.jaac.2017.09.414,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004055,source,SRC-000418,PMID:32051244,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004056,source,SRC-000418,DOI:10.1212/WNL.0000000000009033,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004057,source,SRC-000419,PMID:33223062,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004058,source,SRC-000419,DOI:10.1016/j.chc.2020.08.012,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004059,source,SRC-000420,PMID:30132686,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004060,source,SRC-000420,DOI:10.1089/cap.2018.0020,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004061,source,SRC-000421,PMID:32617211,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004062,source,SRC-000421,DOI:10.7759/cureus.8335,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004063,source,SRC-000422,PMID:39524005,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004064,source,SRC-000422,DOI:10.17305/bb.2024.11182,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004065,source,SRC-000423,PMID:30871585,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004066,source,SRC-000423,DOI:10.1186/s12967-019-1835-1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004067,source,SRC-000424,PMID:32759030,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004068,source,SRC-000424,DOI:10.1016/j.smrv.2020.101357,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004069,source,SRC-000425,PMID:29486750,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004070,source,SRC-000425,DOI:10.1186/s12888-018-1635-9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004071,source,SRC-000426,PMID:34468951,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004072,source,SRC-000426,DOI:10.1007/s40279-021-01545-3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004073,source,SRC-000427,PMID:37410256,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004074,source,SRC-000427,DOI:10.1007/s10803-023-06031-5,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004075,source,SRC-000428,PMID:32192008,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004076,source,SRC-000428,DOI:10.3390/ijerph17061950,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004077,source,SRC-000429,PMID:29226773,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004078,source,SRC-000429,DOI:10.1177/0031512517743823,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004079,source,SRC-000430,PMID:37128159,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004080,source,SRC-000430,DOI:10.1177/13623613231169058,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004081,source,SRC-000431,PMID:39614353,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004082,source,SRC-000431,DOI:10.1186/s40359-024-02210-w,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004083,source,SRC-000432,PMID:26551748,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004084,source,SRC-000432,DOI:10.1556/036.102.2015.3.10,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004085,source,SRC-000433,PMID:38971431,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004086,source,SRC-000433,DOI:10.1016/j.bbr.2024.115136,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004087,source,SRC-000434,PMID:40481216,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004088,source,SRC-000434,DOI:10.1038/s41598-025-05393-3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004089,source,SRC-000435,PMID:36361327,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004090,source,SRC-000435,DOI:10.3390/ijerph192114449,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004091,source,SRC-000436,PMID:33370161,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004092,source,SRC-000436,DOI:10.1089/g4h.2019.0180,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004093,source,SRC-000437,PMID:31782658,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004094,source,SRC-000437,DOI:10.1177/1362361319885215,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004095,source,SRC-000438,PMID:36083392,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004096,source,SRC-000438,DOI:10.1007/s10803-022-05731-8,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004097,source,SRC-000439,PMID:40449388,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004098,source,SRC-000439,DOI:10.1016/j.brainresbull.2025.111411,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004099,source,SRC-000440,PMID:33714060,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004100,source,SRC-000440,DOI:10.1016/j.envpol.2021.116856,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004101,source,SRC-000441,PMID:31752095,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004102,source,SRC-000441,DOI:10.3390/nu11112812,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004103,source,SRC-000442,PMID:40498638,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004104,source,SRC-000442,DOI:10.1289/EHP16675,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004105,source,SRC-000443,PMID:26399256,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004106,source,SRC-000443,DOI:10.1007/s40572-015-0073-9,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004107,source,SRC-000444,PMID:33354517,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004108,source,SRC-000444,DOI:10.5334/aogh.2831,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004109,source,SRC-000445,PMID:30792181,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004110,source,SRC-000445,DOI:10.1136/archdischild-2019-316994,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004111,source,SRC-000446,PMID:32165138,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004112,source,SRC-000446,DOI:10.1016/j.pharmthera.2020.107523,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004113,source,SRC-000447,PMID:37595536,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004114,source,SRC-000447,DOI:10.1016/j.envint.2023.108148,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004115,source,SRC-000448,PMID:33572907,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004116,source,SRC-000448,DOI:10.3390/ijerph18031204,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004117,source,SRC-000449,PMID:36213097,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004118,source,SRC-000449,DOI:10.4103/aian.aian_1138_21,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004119,source,SRC-000450,PMID:31733973,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004120,source,SRC-000450,DOI:10.1016/j.envpol.2019.113307,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004121,source,SRC-000451,PMID:40324144,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004122,source,SRC-000451,DOI:10.1289/EHP15573,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004123,source,SRC-000452,PMID:39147228,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004124,source,SRC-000452,DOI:10.1016/j.envpol.2024.124729,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004125,source,SRC-000453,PMID:34574710,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004126,source,SRC-000453,DOI:10.3390/ijerph18189784,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004127,source,SRC-000454,PMID:39844628,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004128,source,SRC-000454,DOI:10.3803/EnM.2024.2264,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004129,source,SRC-000455,PMID:39278907,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004130,source,SRC-000455,DOI:10.1186/s12916-024-03617-3,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004131,source,SRC-000456,PMID:40209722,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004132,source,SRC-000456,DOI:10.1016/S2213-8587(25)00036-1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004133,source,SRC-000457,PMID:30524654,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004134,source,SRC-000457,DOI:10.1155/2018/3717215,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004135,source,SRC-000458,PMID:37469977,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004136,source,SRC-000458,DOI:10.3389/fendo.2023.1125628,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004137,source,SRC-000459,PMID:28471964,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004138,source,SRC-000459,DOI:10.1097/MD.0000000000006696,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004139,source,SRC-000460,PMID:29480832,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004140,source,SRC-000460,DOI:10.1097/MD.0000000000009438,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004141,source,SRC-000461,PMID:39809006,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004142,source,SRC-000461,DOI:10.1016/j.jpsychires.2025.01.003,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004143,source,SRC-000462,PMID:36189369,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004144,source,SRC-000462,DOI:10.3389/fcimb.2022.940937,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004145,source,SRC-000463,PMID:38761920,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004146,source,SRC-000463,DOI:10.1016/j.diabet.2024.101543,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004147,source,SRC-000464,PMID:32184147,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004148,source,SRC-000464,DOI:10.1016/j.ajog.2020.03.006,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004149,source,SRC-000465,PMID:33479207,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004150,source,SRC-000465,DOI:10.1038/s41398-021-01198-w,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004151,source,SRC-000466,PMID:35937689,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004152,source,SRC-000466,DOI:10.3389/fcimb.2022.915701,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004153,source,SRC-000467,PMID:34960049,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004154,source,SRC-000467,DOI:10.3390/nu13124497,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004155,source,SRC-000468,PMID:37554355,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004156,source,SRC-000468,DOI:10.3389/fcimb.2023.1238005,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004157,source,SRC-000469,PMID:28164854,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004158,source,SRC-000469,DOI:10.1016/j.gtc.2016.09.007,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004159,source,SRC-000470,PMID:34767757,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004160,source,SRC-000470,DOI:10.1016/j.cell.2021.10.015,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004161,source,SRC-000471,PMID:39940343,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004162,source,SRC-000471,DOI:10.3390/nu17030486,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004163,source,SRC-000472,PMID:30817175,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004164,source,SRC-000472,DOI:10.1089/dna.2019.4653,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004165,source,SRC-000473,PMID:32141520,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004166,source,SRC-000474,PMID:38977906,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004167,source,SRC-000474,DOI:10.1038/s41564-024-01739-1,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004168,source,SRC-000475,PMID:35846755,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004169,source,SRC-000475,DOI:10.3389/fcimb.2022.905841,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004170,source,SRC-000476,PMID:33307032,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004171,source,SRC-000476,DOI:10.1053/j.gastro.2020.08.065,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004172,source,SRC-000477,PMID:36768153,legacy_v0.1,2026-04-24T17:07:31+00:00
ALS-004173,source,SRC-000477,DOI:10.3390/ijms24031819,legacy_v0.1,2026-04-24T17:07:31+00:00
